make,model_year,horsepower,mpg
Nissan,2012 Nissan Xterra,261,35
Nissan,2012 Nissan Xterra,261,36
Nissan,2012 Nissan Xterra,261,35
Nissan,2012 Nissan Pathfinder,266,37
Nissan,2012 Nissan Pathfinder,266,34
Nissan,2012 Nissan Pathfinder,266,37
Nissan,2012 Nissan Pathfinder,266,34
Nissan,2012 Nissan Pathfinder,266,37
Nissan,2012 Nissan Pathfinder,266,34
Nissan,2012 Nissan Pathfinder,266,37
Nissan,2012 Nissan Pathfinder,266,34
Nissan,2012 Nissan Pathfinder,310,31
Hyundai,2012 Hyundai Veracruz,260,39
Hyundai,2012 Hyundai Veracruz,260,37
Hyundai,2012 Hyundai Veracruz,260,37
Hyundai,2012 Hyundai Veracruz,260,39
Infiniti,2012 Infiniti G25,218,49
Infiniti,2012 Infiniti G25,218,49
Infiniti,2012 Infiniti G25,218,46
Infiniti,2012 Infiniti G37 Sedan,328,46
Infiniti,2012 Infiniti G37 Sedan,328,43
Infiniti,2012 Infiniti G37 Sedan,328,42
Infiniti,2012 Infiniti G37 Coupe,330,46
Infiniti,2012 Infiniti G37 Coupe,330,46
Infiniti,2012 Infiniti G37 Coupe,330,43
Infiniti,2012 Infiniti G37 Coupe,330,42
Volvo,2012 Volvo C30,227,50
Volvo,2012 Volvo C30,227,50
Jeep,2012 Jeep Compass,172,50
Jeep,2012 Jeep Compass,158,52
Nissan,2012 Nissan Armada,317,32
Nissan,2012 Nissan Armada,317,31
Nissan,2012 Nissan Armada,317,30
Nissan,2012 Nissan Armada,317,30
Nissan,2012 Nissan Armada,317,32
Nissan,2012 Nissan Armada,317,22
Nissan,2012 Nissan Armada,317,30
Nissan,2012 Nissan Armada,317,30
Nissan,2012 Nissan Armada,317,32
Nissan,2012 Nissan Armada,317,31
Nissan,2012 Nissan Armada,317,30
Nissan,2012 Nissan Armada,317,30
Lexus,2012 Lexus IS,204,51
Lexus,2012 Lexus IS,204,47
Lexus,2012 Lexus IS,204,47
Lexus,2012 Lexus IS,306,46
Lexus,2012 Lexus IS,306,44
Lexus,2012 Lexus IS C,204,46
Lexus,2012 Lexus IS C,204,47
Lexus,2012 Lexus IS C,204,51
Lexus,2012 Lexus IS F,416,39
Lexus,2012 Lexus ES,268,47
Lexus,2012 Lexus LS,380,40
Lexus,2012 Lexus LS,380,39
Lexus,2012 Lexus LS,380,40
Lexus,2012 Lexus LS,380,39
Toyota,2012 Toyota Sienna,187,43
Toyota,2012 Toyota Sienna,266,43
Toyota,2012 Toyota Sienna,187,43
Toyota,2012 Toyota Sienna,266,43
Toyota,2012 Toyota Sienna,266,40
Toyota,2012 Toyota Sienna,266,43
Toyota,2012 Toyota Sienna,266,43
Toyota,2012 Toyota Sienna,266,43
Toyota,2012 Toyota Sienna,266,40
Toyota,2012 Toyota Sienna,266,43
Toyota,2012 Toyota Sienna,266,43
Toyota,2012 Toyota Sienna,266,40
Audi,2012 Audi A5 Cabriolet,211,50
Audi,2012 Audi A8,372,46
Audi,2012 Audi A8,372,46
Audi,2012 Audi A8,500,35
Audi,2012 Audi TT RS,360,43
Honda,2012 Honda Accord Sedan,177,57
Honda,2012 Honda Accord Sedan,177,57
Honda,2012 Honda Accord Sedan,177,57
Honda,2012 Honda Accord Sedan,177,57
Honda,2012 Honda Accord Sedan,190,57
Honda,2012 Honda Accord Sedan,190,57
Honda,2012 Honda Accord Sedan,271,50
Honda,2012 Honda Accord Sedan,190,57
Honda,2012 Honda Accord Sedan,271,50
Honda,2012 Honda Accord Coupe,190,55
Honda,2012 Honda Accord Coupe,190,55
Lexus,2012 Lexus RX,270,42
Lexus,2012 Lexus RX,270,43
Honda,2012 Honda Accord Coupe,190,55
Honda,2012 Honda Accord Coupe,190,55
Honda,2012 Honda Accord Coupe,190,55
Honda,2012 Honda Accord Coupe,271,43
Honda,2012 Honda Accord Coupe,271,48
Infiniti,2012 Infiniti G37 Convertible,325,42
Infiniti,2012 Infiniti G37 Convertible,325,40
Infiniti,2012 Infiniti IPL G Coupe,348,46
Infiniti,2012 Infiniti IPL G Coupe,348,42
Lexus,2012 Lexus LFA,552,27
Infiniti,2012 Infiniti EX,297,41
Infiniti,2012 Infiniti EX,297,41
Infiniti,2012 Infiniti EX,297,41
Infiniti,2012 Infiniti EX,297,41
Infiniti,2012 Infiniti FX,303,39
Infiniti,2012 Infiniti FX,303,37
Infiniti,2012 Infiniti FX,390,34
Infiniti,2012 Infiniti QX56,400,34
Infiniti,2012 Infiniti QX56,400,34
Dodge,2012 Dodge Durango,290,29
Dodge,2012 Dodge Durango,290,29
Dodge,2012 Dodge Durango,290,39
Dodge,2012 Dodge Durango,360,34
Dodge,2012 Dodge Durango,290,39
Dodge,2012 Dodge Durango,360,33
Dodge,2012 Dodge Durango,360,34
Dodge,2012 Dodge Durango,360,33
Dodge,2012 Dodge Durango,290,29
Dodge,2012 Dodge Durango,360,34
Dodge,2012 Dodge Durango,290,39
Dodge,2012 Dodge Durango,360,33
Grand Cherokee,2012 Jeep Grand Cherokee,465,30
Grand Cherokee,2012 Jeep Grand Cherokee,290,40
Grand Cherokee,2012 Jeep Grand Cherokee,290,40
Grand Cherokee,2012 Jeep Grand Cherokee,290,30
Grand Cherokee,2012 Jeep Grand Cherokee,290,39
Grand Cherokee,2012 Jeep Grand Cherokee,290,39
Grand Cherokee,2012 Jeep Grand Cherokee,290,39
Grand Cherokee,2012 Jeep Grand Cherokee,290,40
Grand Cherokee,2012 Jeep Grand Cherokee,290,29
Toyota,2012 Toyota 4Runner,270,40
Toyota,2012 Toyota 4Runner,270,39
Toyota,2012 Toyota 4Runner,270,39
Toyota,2012 Toyota 4Runner,270,40
Toyota,2012 Toyota 4Runner,270,39
Mazda,2012 Mazda Mazda2,100,64
Mazda,2012 Mazda Mazda2,100,64
Mazda,2012 Mazda Mazda2,100,62
Mazda,2012 Mazda Mazda2,100,62
Toyota,2012 Toyota Sequoia,310,34
Toyota,2012 Toyota Sequoia,381,31
Toyota,2012 Toyota Sequoia,310,31
Toyota,2012 Toyota Sequoia,381,30
Toyota,2012 Toyota Sequoia,381,30
Toyota,2012 Toyota Sequoia,381,31
Toyota,2012 Toyota Sequoia,381,30
Toyota,2012 Toyota Sequoia,381,30
Mazda,2012 Mazda Mazda3 4-Door,148,58
Mazda,2012 Mazda Mazda3 4-Door,148,58
Mazda,2012 Mazda Mazda3 4-Door,148,57
Mazda,2012 Mazda Mazda3 4-Door,155,66
Mazda,2012 Mazda Mazda3 4-Door,155,68
Mazda,2012 Mazda Mazda3 4-Door,155,68
Mazda,2012 Mazda Mazda3 4-Door,167,48
Mazda,2012 Mazda Mazda3 4-Door,167,51
Dodge,2012 Dodge Charger,370,41
Dodge,2012 Dodge Charger,370,38
Volkswagen,2012 Volkswagen Tiguan,200,44
Volkswagen,2012 Volkswagen Tiguan,200,49
Volkswagen,2012 Volkswagen Tiguan,200,48
Volkswagen,2012 Volkswagen Tiguan,200,49
Volkswagen,2012 Volkswagen Tiguan,200,48
Volkswagen,2012 Volkswagen Tiguan,200,49
Volkswagen,2012 Volkswagen Tiguan,200,48
Dodge,2012 Dodge Challenger,305,45
Dodge,2012 Dodge Challenger,376,38
Dodge,2012 Dodge Challenger,376,41
Dodge,2012 Dodge Challenger,470,37
Dodge,2012 Dodge Challenger,470,37
Dodge,2012 Dodge Avenger,173,51
Dodge,2012 Dodge Avenger,173,51
Dodge,2012 Dodge Avenger,283,35
Dodge,2012 Dodge Avenger,283,35
Dodge,2012 Dodge Caliber,158,56
Dodge,2012 Dodge Caliber,158,56
Volkswagen,2012 Volkswagen Jetta,115,58
Volkswagen,2012 Volkswagen Jetta,115,52
Volkswagen,2012 Volkswagen Jetta,170,56
Volkswagen,2012 Volkswagen Jetta,170,55
Volkswagen,2012 Volkswagen Jetta,170,56
Volkswagen,2012 Volkswagen Jetta,170,55
Volkswagen,2012 Volkswagen Jetta,140,72
Volkswagen,2012 Volkswagen Jetta,200,55
Volkswagen,2012 Volkswagen Jetta,170,55
Volkswagen,2012 Volkswagen Jetta SportWagen,170,56
Volkswagen,2012 Volkswagen Jetta SportWagen,170,55
Volkswagen,2012 Volkswagen Jetta SportWagen,170,55
Volkswagen,2012 Volkswagen Jetta SportWagen,140,72
Volkswagen,2012 Volkswagen CC,200,52
Volkswagen,2012 Volkswagen CC,200,52
Volkswagen,2012 Volkswagen CC,280,42
Mazda,2012 Mazda Mazda3 5-Door,155,65
Mazda,2012 Mazda Mazda3 5-Door,155,67
Mazda,2012 Mazda Mazda3 5-Door,155,67
Mazda,2012 Mazda Mazda3 5-Door,167,48
Mazda,2012 Mazda Mazda3 5-Door,167,51
Mazda,2012 Mazda Mazdaspeed3,263,43
Dodge,2012 Dodge Grand Caravan,283,42
Dodge,2012 Dodge Grand Caravan,283,30
Dodge,2012 Dodge Grand Caravan,283,30
Dodge,2012 Dodge Grand Caravan,283,30
Dodge,2012 Dodge Grand Caravan,283,42
Mazda,2012 Mazda MX-5 Miata,167,50
Mazda,2012 Mazda MX-5 Miata,167,49
Mazda,2012 Mazda MX-5 Miata,167,49
Mazda,2012 Mazda MX-5 Miata,167,49
Mazda,2012 Mazda MX-5 Miata,167,49
Mazda,2012 Mazda MX-5 Miata,167,49
Dodge,2012 Dodge Journey,173,45
Dodge,2012 Dodge Journey,173,45
Dodge,2012 Dodge Journey,283,31
Dodge,2012 Dodge Journey,283,40
Dodge,2012 Dodge Journey,283,31
Dodge,2012 Dodge Journey,283,40
Dodge,2012 Dodge Journey,283,42
Dodge,2012 Dodge Journey,283,40
Mazda,2012 Mazda CX-9,273,41
Mazda,2012 Mazda CX-9,273,38
Mazda,2012 Mazda CX-9,273,41
Mazda,2012 Mazda CX-9,273,38
Mazda,2012 Mazda CX-9,273,41
Mazda,2012 Mazda CX-9,273,38
Kia,2012 Kia Forte,156,59
Kia,2012 Kia Forte,156,62
Kia,2012 Kia Forte,156,62
Kia,2012 Kia Forte,173,55
Kia,2012 Kia Forte Koup,156,57
Kia,2012 Kia Forte Koup,156,59
Kia,2012 Kia Forte Koup,173,54
Kia,2012 Kia Forte Koup,173,54
Kia,2012 Kia Forte 5-Door,156,62
Kia,2012 Kia Forte 5-Door,173,55
Honda,2012 Honda Civic Sedan,140,67
Honda,2012 Honda Civic Sedan,140,64
Honda,2012 Honda Civic Sedan,140,64
Honda,2012 Honda Civic Sedan,140,67
Kia,2012 Kia Optima,200,59
Kia,2012 Kia Optima,200,59
Kia,2012 Kia Optima,200,59
Kia,2012 Kia Optima,274,56
Kia,2012 Kia Optima,274,56
Kia,2012 Kia Rio 5-Door,138,70
Kia,2012 Kia Rio 5-Door,138,70
Kia,2012 Kia Rio 5-Door,138,70
Kia,2012 Kia Rio 5-Door,138,70
Kia,2012 Kia Soul,138,62
Kia,2012 Kia Soul,138,62
Kia,2012 Kia Soul,164,60
Kia,2012 Kia Soul,164,60
Kia,2012 Kia Soul,164,60
Volkswagen,2012 Volkswagen Passat,170,54
Volkswagen,2012 Volkswagen Passat,170,54
Volkswagen,2012 Volkswagen Passat,170,53
Volkswagen,2012 Volkswagen Passat,170,53
Volkswagen,2012 Volkswagen Passat,170,53
Volkswagen,2012 Volkswagen Passat,140,74
Volkswagen,2012 Volkswagen Touareg,280,39
Volkswagen,2012 Volkswagen Touareg,280,39
Volkswagen,2012 Volkswagen Touareg,280,39
Volkswagen,2012 Volkswagen Touareg,225,47
Volkswagen,2012 Volkswagen Touareg,225,47
Volkswagen,2012 Volkswagen Touareg,225,47
Volkswagen,2012 Volkswagen Touareg Hybrid,380,44
GMC,2012 GMC Acadia,288,41
GMC,2012 GMC Acadia,288,41
GMC,2012 GMC Acadia,288,41
GMC,2012 GMC Acadia,288,41
GMC,2012 GMC Acadia,288,39
GMC,2012 GMC Acadia,288,39
GMC,2012 GMC Acadia,288,39
GMC,2012 GMC Acadia,288,39
GMC,2012 GMC Acadia,288,41
GMC,2012 GMC Acadia,288,39
GMC,2012 GMC Terrain,182,54
GMC,2012 GMC Terrain,182,49
GMC,2012 GMC Terrain,182,54
GMC,2012 GMC Terrain,182,49
GMC,2012 GMC Terrain,182,54
GMC,2012 GMC Terrain,182,49
GMC,2012 GMC Terrain,182,54
GMC,2012 GMC Terrain,182,49
GMC,2012 GMC Terrain,264,30
GMC,2012 GMC Terrain,264,29
GMC,2012 GMC Terrain,264,30
GMC,2012 GMC Terrain,264,39
GMC,2012 GMC Terrain,264,30
GMC,2012 GMC Terrain,264,29
GMC,2012 GMC Yukon,320,36
GMC,2012 GMC Yukon,320,36
GMC,2012 GMC Yukon,320,27
GMC,2012 GMC Yukon,320,27
GMC,2012 GMC Yukon XL,320,36
GMC,2012 GMC Yukon XL,320,36
GMC,2012 GMC Yukon XL,320,36
GMC,2012 GMC Yukon XL,320,36
GMC,2012 GMC Yukon XL,352,26
GMC,2012 GMC Yukon XL,352,25
GMC,2012 GMC Yukon XL,352,25
Honda,2012 Honda Civic Sedan,140,67
Honda,2012 Honda Civic Sedan,140,67
Honda,2012 Honda Civic Sedan,201,53
Grand Cherokee,2012 Jeep Grand Cherokee,360,33
Honda,2012 Honda Civic Sedan,140,70
Grand Cherokee,2012 Jeep Grand Cherokee,360,33
GMC,2012 GMC Yukon Hybrid,332,43
GMC,2012 GMC Yukon Hybrid,332,43
Grand Cherokee,2012 Jeep Grand Cherokee,290,29
Grand Cherokee,2012 Jeep Grand Cherokee,290,40
Grand Cherokee,2012 Jeep Grand Cherokee,360,33
Volvo,2012 Volvo C30,227,51
Volvo,2012 Volvo C30,227,51
Volvo,2012 Volvo C70,227,46
GMC,2012 GMC Savana,310,23
GMC,2012 GMC Savana,310,30
GMC,2012 GMC Savana,310,30
GMC,2012 GMC Savana,310,30
GMC,2012 GMC Savana,280,28
GMC,2012 GMC Savana,324,27
GMC,2012 GMC Savana,280,20
GMC,2012 GMC Savana,324,19
GMC,2012 GMC Savana,280,20
GMC,2012 GMC Savana,324,19
GMC,2012 GMC Savana,280,20
GMC,2012 GMC Savana,324,19
Honda,2012 Honda Civic Coupe,140,64
Honda,2012 Honda Civic Coupe,140,67
Honda,2012 Honda Civic Coupe,140,64
Honda,2012 Honda Civic Coupe,140,67
Honda,2012 Honda Civic Coupe,140,64
Honda,2012 Honda Civic Coupe,140,67
Honda,2012 Honda Civic Coupe,140,67
Honda,2012 Honda Civic Coupe,201,53
Volkswagen,2012 Volkswagen Golf 2-Door,170,56
Volkswagen,2012 Volkswagen Golf 2-Door,170,55
Volkswagen,2012 Volkswagen Golf 2-Door,140,72
Volkswagen,2012 Volkswagen Golf 4-Door,170,55
Volkswagen,2012 Volkswagen Golf 4-Door,140,72
Volkswagen,2012 Volkswagen Golf R 2-Door,256,46
Jeep,2012 Jeep Compass,172,51
Cadillac,2012 Cadillac CTS Coupe,318,45
Cadillac,2012 Cadillac CTS Coupe,318,45
Cadillac,2012 Cadillac CTS Coupe,318,45
Cadillac,2012 Cadillac CTS Coupe,318,45
Cadillac,2012 Cadillac CTS Coupe,318,45
Cadillac,2012 Cadillac CTS Coupe,318,45
Jaguar,2012 Jaguar XF,385,42
Jaguar,2012 Jaguar XF,385,42
Jaguar,2012 Jaguar XF,470,36
Jaguar,2012 Jaguar XF,470,36
Jaguar,2012 Jaguar XJ,385,42
Jaguar,2012 Jaguar XJ,385,37
Jaguar,2012 Jaguar XJ,470,36
Jaguar,2012 Jaguar XJ,470,36
Jaguar,2012 Jaguar XJ,510,36
Jaguar,2012 Jaguar XJ,510,36
Cadillac,2012 Cadillac CTS Sport Sedan,270,42
Cadillac,2012 Cadillac CTS Sport Sedan,270,45
Cadillac,2012 Cadillac CTS Sport Sedan,270,44
Cadillac,2012 Cadillac CTS Sport Sedan,270,42
Cadillac,2012 Cadillac CTS Sport Sedan,270,45
Cadillac,2012 Cadillac CTS Sport Sedan,318,45
Cadillac,2012 Cadillac CTS Sport Sedan,318,45
Cadillac,2012 Cadillac CTS Sport Sedan,318,45
Cadillac,2012 Cadillac CTS Sport Sedan,318,45
Cadillac,2012 Cadillac CTS Sport Sedan,270,44
Grand Cherokee,2012 Jeep Grand Cherokee,360,33
Jaguar,2012 Jaguar XK Coup,550,37
Jaguar,2012 Jaguar XK Coup,385,40
Jaguar,2012 Jaguar XK Coup,510,37
Jaguar,2012 Jaguar XK Convertible,385,38
Jaguar,2012 Jaguar XK Convertible,510,37
Jeep,2012 Jeep Liberty,210,36
Jeep,2012 Jeep Liberty,210,36
Jeep,2012 Jeep Liberty,210,38
Jeep,2012 Jeep Liberty,210,36
Jeep,2012 Jeep Liberty,210,36
Jeep,2012 Jeep Liberty,210,38
Jeep,2012 Jeep Liberty,210,38
Cadillac,2012 Cadillac CTS Sport Wagon,270,45
Cadillac,2012 Cadillac CTS Sport Wagon,270,44
Cadillac,2012 Cadillac CTS Sport Wagon,270,45
Cadillac,2012 Cadillac CTS Sport Wagon,270,44
Cadillac,2012 Cadillac CTS Sport Wagon,318,44
Cadillac,2012 Cadillac CTS Sport Wagon,318,44
Cadillac,2012 Cadillac CTS Sport Wagon,318,44
Cadillac,2012 Cadillac CTS Sport Wagon,318,44
Honda,2012 Honda Accord Crosstour Hatchback,271,45
Cadillac,2012 Cadillac CTS-V Coupe,556,33
Cadillac,2012 Cadillac CTS-V Coupe,556,30
Volvo,2012 Volvo XC90,240,39
Volvo,2012 Volvo XC90,240,39
Honda,2012 Honda Accord Crosstour Hatchback,271,45
Volvo,2012 Volvo XC70,240,42
Cadillac,2012 Cadillac CTS-V Sedan,556,33
Cadillac,2012 Cadillac CTS-V Sedan,556,30
Volvo,2012 Volvo XC60,240,42
Honda,2012 Honda Accord Crosstour Hatchback,271,44
Volkswagen,2012 Volkswagen Golf R 4-Door,256,46
Volkswagen,2012 Volkswagen Routan,283,42
Volkswagen,2012 Volkswagen Routan,283,30
Volkswagen,2012 Volkswagen Routan,283,42
Volkswagen,2012 Volkswagen Routan,283,42
Volkswagen,2012 Volkswagen GTI 2-Door,200,52
Volkswagen,2012 Volkswagen GTI 2-Door,200,52
Grand Cherokee,2012 Jeep Grand Cherokee,360,34
Grand Cherokee,2012 Jeep Grand Cherokee,360,34
Grand Cherokee,2012 Jeep Grand Cherokee,360,34
Grand Cherokee,2012 Jeep Grand Cherokee,360,34
Volvo,2012 Volvo C30,227,50
Volvo,2012 Volvo C30,227,50
Volvo,2012 Volvo C30,227,50
Volvo,2012 Volvo C30,227,50
Volvo,2012 Volvo C30,227,51
Volvo,2012 Volvo C30,227,51
Volvo,2012 Volvo C30,227,51
Volvo,2012 Volvo C30,227,51
Volvo,2012 Volvo C70,227,46
Volvo,2012 Volvo C70,227,46
Volvo,2012 Volvo XC60,240,44
Volvo,2012 Volvo XC60,240,44
Volvo,2012 Volvo XC60,240,44
Volvo,2012 Volvo XC60,300,40
Volvo,2012 Volvo XC60,300,40
Volvo,2012 Volvo XC60,325,40
Volvo,2012 Volvo XC60,325,40
Volkswagen,2012 Volkswagen GTI 4-Door,200,52
Volkswagen,2012 Volkswagen GTI 4-Door,200,52
Jeep,2012 Jeep Patriot,172,50
Jeep,2012 Jeep Patriot,172,51
Jeep,2012 Jeep Patriot,158,52
Jeep,2012 Jeep Patriot,172,51
Jeep,2012 Jeep Patriot,158,52
Volkswagen,2012 Volkswagen Beetle,170,53
Volkswagen,2012 Volkswagen Beetle,170,51
Volkswagen,2012 Volkswagen Beetle,200,51
Cadillac,2012 Cadillac CTS-V Wagon,556,33
Cadillac,2012 Cadillac CTS-V Wagon,556,30
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Cadillac,2012 Cadillac SRX Crossover,308,30
Cadillac,2012 Cadillac SRX Crossover,308,41
Cadillac,2012 Cadillac SRX Crossover,308,29
Cadillac,2012 Cadillac SRX Crossover,308,41
Cadillac,2012 Cadillac SRX Crossover,308,39
Cadillac,2012 Cadillac SRX Crossover,308,30
Cadillac,2012 Cadillac SRX Crossover,308,39
GMC,2012 GMC Savana,195,35
GMC,2012 GMC Savana,310,31
GMC,2012 GMC Savana,310,30
Jeep,2012 Jeep Wrangler,285,38
Jeep,2012 Jeep Wrangler,285,38
Volvo,2012 Volvo XC70,240,44
Volvo,2012 Volvo XC70,300,40
Volvo,2012 Volvo XC70,240,44
Volvo,2012 Volvo XC70,240,44
Volvo,2012 Volvo XC70,300,40
BMW Motorrad,2012 BMW 3 Series Coup,230,46
BMW Motorrad,2012 BMW 3 Series Coup,230,46
BMW Motorrad,2012 BMW 3 Series Coup,230,42
BMW Motorrad,2012 BMW 3 Series Coup,230,42
BMW,2012 BMW 3 Series Coup,300,47
BMW,2012 BMW 3 Series Coup,300,46
BMW,2012 BMW 3 Series Coup,320,44
BMW,2012 BMW 3 Series Coup,320,41
BMW,2012 BMW 3 Series Coup,300,46
BMW,2012 BMW 3 Series Coup,300,45
BMW,2012 BMW 3 Series Coup,414,34
BMW,2012 BMW 3 Series Coup,414,34
Volvo,2012 Volvo XC90,240,39
Volvo,2012 Volvo XC90,240,39
Volvo,2012 Volvo XC90,240,39
Volvo,2012 Volvo XC90,240,39
Volvo,2012 Volvo XC60,240,42
Volvo,2012 Volvo XC60,240,42
Volvo,2012 Volvo XC60,240,42
Volvo,2012 Volvo XC70,240,42
Volvo,2012 Volvo XC70,240,42
Volvo,2012 Volvo XC70,240,42
Land Rover,2012 Land Rover LR4,375,29
Land Rover,2012 Land Rover LR4,375,29
Land Rover,2012 Land Rover LR4,375,29
Cadillac,2012 Cadillac Escalade,403,32
Cadillac,2012 Cadillac Escalade,403,24
Cadillac,2012 Cadillac Escalade,403,25
Cadillac,2012 Cadillac Escalade,403,24
Cadillac,2012 Cadillac Escalade,403,32
Cadillac,2012 Cadillac Escalade,403,31
Cadillac,2012 Cadillac Escalade,403,32
Cadillac,2012 Cadillac Escalade,403,31
Cadillac,2012 Cadillac Escalade Hybrid,332,43
Cadillac,2012 Cadillac Escalade Hybrid,332,43
Cadillac,2012 Cadillac Escalade Hybrid,332,43
Cadillac,2012 Cadillac Escalade Hybrid,332,43
Cadillac,2012 Cadillac Escalade ESV,403,32
Cadillac,2012 Cadillac Escalade ESV,403,31
Cadillac,2012 Cadillac Escalade ESV,403,32
Cadillac,2012 Cadillac Escalade ESV,403,31
Cadillac,2012 Cadillac Escalade ESV,403,25
Cadillac,2012 Cadillac Escalade ESV,403,22
Cadillac,2012 Cadillac Escalade ESV,403,32
Cadillac,2012 Cadillac Escalade ESV,403,22
Land Rover,2012 Land Rover Range Rover,375,30
Land Rover,2012 Land Rover Range Rover,510,30
Land Rover,2012 Land Rover Range Rover,510,30
Land Rover,2012 Land Rover Range Rover,375,30
BMW Motorrad,2012 BMW 3 Series Convertible,230,43
BMW Motorrad,2012 BMW 3 Series Convertible,230,45
BMW,2012 BMW 3 Series Convertible,300,47
BMW,2012 BMW 3 Series Convertible,300,46
BMW,2012 BMW 3 Series Convertible,320,44
BMW,2012 BMW 3 Series Convertible,320,41
BMW,2012 BMW 3 Series Convertible,414,33
BMW,2012 BMW 3 Series Convertible,414,34
Land Rover,2012 Land Rover Range Rover Sport,375,31
Land Rover,2012 Land Rover Range Rover Sport,510,29
Land Rover,2012 Land Rover Range Rover Sport,375,31
Land Rover,2012 Land Rover Range Rover Sport,510,29
Volvo,2012 Volvo XC90,240,39
Volvo,2012 Volvo XC90,240,39
BMW,2012 BMW 5 Series Sedan,240,57
BMW,2012 BMW 5 Series Sedan,240,54
BMW,2012 BMW 5 Series Sedan,240,54
BMW,2012 BMW 5 Series Sedan,300,48
BMW,2012 BMW 5 Series Sedan,300,52
BMW,2012 BMW 5 Series Sedan,300,51
BMW,2012 BMW 5 Series Sedan,400,37
BMW,2012 BMW 5 Series Sedan,400,38
BMW,2012 BMW 5 Series Sedan,400,35
Volvo,2012 Volvo XC90,240,39
Volvo,2012 Volvo XC90,240,39
Aston Martin,2012 Aston Martin DB9 Coup,470,33
Aston Martin,2012 Aston Martin DB9 Coup,470,33
Aston Martin,2012 Aston Martin DB9 Coup,470,33
Aston Martin,2012 Aston Martin DB9 Volante,470,28
Aston Martin,2012 Aston Martin DB9 Volante,470,28
Acura,2012 Acura RL,300,41
Acura,2012 Acura TSX,201,53
Acura,2012 Acura TSX,201,53
Acura,2012 Acura TSX,201,50
Acura,2012 Acura TSX,280,47
Acura,2012 Acura TSX Sport Wagon,201,52
Acura,2012 Acura ZDX,300,39
Acura,2012 Acura MDX,300,37
Subaru,2012 Subaru Impreza Hatchback,148,59
Subaru,2012 Subaru Impreza Hatchback,148,59
Subaru,2012 Subaru Impreza Hatchback,148,59
Subaru,2012 Subaru Impreza Hatchback,148,59
Subaru,2012 Subaru Impreza Hatchback,148,59
Subaru,2012 Subaru Impreza Hatchback,148,59
Subaru,2012 Subaru Legacy,170,46
Subaru,2012 Subaru Legacy,170,46
Subaru,2012 Subaru Legacy,265,43
Subaru,2012 Subaru Legacy,256,43
Subaru,2012 Subaru Legacy,256,43
Subaru,2012 Subaru Legacy,256,43
Mitsubishi,2012 Mitsubishi Galant,160,51
Mitsubishi,2012 Mitsubishi Galant,160,51
Mitsubishi,2012 Mitsubishi Outlander,230,44
Mitsubishi,2012 Mitsubishi Outlander,230,45
Subaru,2012 Subaru Outback,170,46
Subaru,2012 Subaru Outback,170,46
Subaru,2012 Subaru Outback,170,46
Subaru,2012 Subaru Outback,170,46
Buick,2012 Buick Verano,180,53
Buick,2012 Buick Verano,180,53
Buick,2012 Buick Verano,180,53
Aston Martin,2012 Aston Martin DBS Volante,510,30
Aston Martin,2012 Aston Martin DBS Volante,510,28
Aston Martin,2012 Aston Martin DBS Volante,510,28
Aston Martin,2012 Aston Martin DBS Volante,510,30
Suzuki,2012 Suzuki Kizashi,185,52
Suzuki,2012 Suzuki Kizashi,180,49
Aston Martin,2012 Aston Martin Rapide,470,32
Aston Martin,2012 Aston Martin Rapide,470,32
Aston Martin,2012 Aston Martin V12 Vantage,510,32
Aston Martin,2012 Aston Martin V12 Vantage,510,32
Aston Martin,2012 Aston Martin V8 Vantage Roadster,430,32
Aston Martin,2012 Aston Martin V8 Vantage Roadster,430,32
Saab,2012 Saab 9-3 Sport Sedan,220,48
Saab,2012 Saab 9-3 Sport Sedan,220,34
Saab,2012 Saab 9-3 Sport Sedan,220,38
Saab,2012 Saab 9-3 Sport Sedan,220,53
Subaru,2012 Subaru Forester,170,48
Subaru,2012 Subaru Forester,170,48
Subaru,2012 Subaru Forester,170,48
Subaru,2012 Subaru Forester,170,48
Subaru,2012 Subaru Forester,170,48
Subaru,2012 Subaru Forester,170,48
Subaru,2012 Subaru Forester,224,43
Subaru,2012 Subaru Forester,224,43
Saab,2012 Saab 9-3 SportCombi,220,38
Saab,2012 Saab 9-3 SportCombi,220,34
Suzuki,2012 Suzuki SX4 Sedan,150,56
Suzuki,2012 Suzuki SX4 Sedan,150,56
Suzuki,2012 Suzuki SX4 Sportback,150,53
Suzuki,2012 Suzuki SX4 Crossover,150,52
Suzuki,2012 Suzuki SX4 Crossover,150,52
Aston Martin,2012 Aston Martin V8 Vantage Coup,420,32
Aston Martin,2012 Aston Martin V8 Vantage Coup,420,32
Saab,2012 Saab 9-3 Convertible,220,38
Saab,2012 Saab 9-3 Convertible,220,46
Saab,2012 Saab 9-3 Convertible,220,46
Saab,2012 Saab 9-3 Convertible,220,38
Saab,2012 Saab 9-3 Convertible,220,46
Saab,2012 Saab 9-3 Convertible,220,53
